date,wheat_price,corn_price,cotton_price
4/11/2002,2.875,1.885,0.328
4/12/2002,2.885,1.875,0.322
4/15/2002,2.865,1.855,0.325
4/16/2002,2.895,1.875,0.326
4/17/2002,2.915,1.895,0.316
4/18/2002,2.845,1.885,0.307
4/19/2002,2.835,1.89,0.308
4/22/2002,2.815,1.895,0.31
4/23/2002,2.815,1.895,0.319
4/24/2002,2.805,1.885,0.315
4/25/2002,2.775,1.875,0.3
4/26/2002,2.755,1.865,0.293
4/29/2002,2.695,1.84,0.297
4/30/2002,2.715,1.855,0.299
5/1/2002,2.765,1.88,0.285
5/2/2002,2.705,1.865,0.288
5/3/2002,2.745,1.865,0.289
5/6/2002,2.775,1.875,0.284
5/7/2002,2.805,1.925,0.29
5/8/2002,2.795,1.92,0.292
5/9/2002,2.795,1.93,0.305
5/10/2002,2.795,1.935,0.304
5/13/2002,2.865,2.015,0.312
5/14/2002,2.825,2.03,0.321
5/15/2002,2.875,2.03,0.315
5/16/2002,2.755,2,0.319
5/17/2002,2.745,1.97,0.317
5/20/2002,2.775,1.985,0.325
5/21/2002,2.735,1.995,0.332
5/22/2002,2.685,1.97,0.333
5/23/2002,2.685,1.97,0.329
5/24/2002,2.695,1.935,0.343
5/28/2002,2.735,1.965,0.344
5/29/2002,2.735,2.005,0.345
5/30/2002,2.775,2.015,0.357
5/31/2002,2.845,2.03,0.357
6/3/2002,2.875,1.99,0.351
6/4/2002,2.845,1.99,0.353
6/5/2002,2.855,2.005,0.354
6/6/2002,2.835,2,0.352
6/7/2002,2.785,1.975,0.347
6/10/2002,2.795,1.97,0.35
6/11/2002,2.795,1.955,0.343
6/12/2002,2.845,1.985,0.354
6/13/2002,2.975,2.035,0.352
6/14/2002,2.975,2.015,0.37
6/17/2002,2.885,2.005,0.367
6/18/2002,2.925,2,0.372
6/19/2002,2.945,2.025,0.402
6/20/2002,2.965,2.03,0.396
6/21/2002,2.935,2.02,0.399
6/24/2002,2.925,2.09,0.407
6/25/2002,2.915,2.115,0.405
6/26/2002,2.915,2.135,0.393
6/27/2002,3.045,2.175,0.42
6/28/2002,3.015,2.17,0.4
7/1/2002,3.095,2.25,0.409
7/2/2002,3.085,2.195,0.416
7/3/2002,3.075,2.15,0.416
7/5/2002,3.095,2.21,0.402
7/8/2002,3.035,2.14,0.411
7/9/2002,3.055,2.175,0.427
7/10/2002,3.095,2.135,0.411
7/11/2002,3.105,2.085,0.397
7/12/2002,3.095,2.07,0.385
7/15/2002,3.155,2.115,0.384
7/16/2002,3.255,2.205,0.401
7/17/2002,3.225,2.175,0.419
7/18/2002,3.225,2.185,0.421
7/19/2002,3.195,2.205,0.425
7/22/2002,3.295,2.32,0.413
7/23/2002,3.225,2.285,0.409
7/24/2002,3.255,2.35,0.409
7/25/2002,3.245,2.32,0.408
7/26/2002,3.245,2.31,0.403
7/29/2002,3.155,2.195,0.42
7/30/2002,3.085,2.235,0.42
7/31/2002,3.135,2.365,0.423
8/1/2002,3.135,2.375,0.415
8/2/2002,3.145,2.42,0.392
8/5/2002,3.185,2.425,0.398
8/6/2002,3.225,2.395,0.4
8/7/2002,3.315,2.39,0.396
8/8/2002,3.245,2.355,0.393
8/9/2002,3.275,2.395,0.404
8/12/2002,3.315,2.485,0.405
8/13/2002,3.375,2.555,0.41
8/14/2002,3.375,2.625,0.397
8/15/2002,3.305,2.615,0.394
8/16/2002,3.255,2.605,0.406
8/19/2002,3.355,2.555,0.392
8/20/2002,3.255,2.51,0.386
8/21/2002,3.295,2.53,0.394
8/22/2002,3.295,2.53,0.393
8/23/2002,3.375,2.545,0.387
8/26/2002,3.235,2.555,0.389
8/27/2002,3.39,2.54,0.407
8/28/2002,3.31,2.53,0.405
8/29/2002,3.32,2.5,0.399
8/30/2002,3.355,2.53,0.391
9/3/2002,3.635,2.58,0.388
9/4/2002,3.735,2.63,0.391
9/5/2002,3.835,2.65,0.386
9/6/2002,4.025,2.67,0.386
9/9/2002,4.125,2.735,0.387
9/10/2002,4.055,2.715,0.385
9/11/2002,4.025,2.785,0.37
9/12/2002,3.955,2.675,0.365
9/13/2002,3.845,2.61,0.364
9/16/2002,3.935,2.615,0.374
9/17/2002,3.995,2.615,0.382
9/18/2002,4.095,2.565,0.385
9/19/2002,3.905,2.525,0.386
9/20/2002,3.925,2.355,0.382
9/23/2002,3.835,2.395,0.39
9/24/2002,3.975,2.46,0.383
9/25/2002,3.835,2.445,0.383
9/26/2002,3.945,2.46,0.383
9/27/2002,3.955,2.45,0.389
9/30/2002,3.875,2.36,0.407
10/1/2002,3.875,2.41,0.412
10/2/2002,3.785,2.44,0.397
10/3/2002,3.665,2.42,0.377
10/4/2002,3.745,2.455,0.38
10/7/2002,3.755,2.485,0.379
10/8/2002,3.725,2.45,0.384
10/9/2002,3.665,2.44,0.395
10/10/2002,3.605,2.39,0.388
10/11/2002,3.635,2.325,0.388
10/14/2002,3.615,2.35,0.405
10/15/2002,3.985,2.4,0.401
10/16/2002,4.125,2.42,0.405
10/17/2002,4.115,2.46,0.41
10/18/2002,4.165,2.44,0.409
10/21/2002,4.195,2.42,0.412
10/22/2002,4.155,2.4,0.417
10/23/2002,4.055,2.385,0.424
10/24/2002,4.155,2.38,0.434
10/25/2002,4.145,2.395,0.431
10/28/2002,4.255,2.37,0.43
10/29/2002,4.285,2.4,0.429
10/30/2002,4.145,2.37,0.438
10/31/2002,4.115,2.395,0.444
11/1/2002,4.225,2.375,0.474
11/4/2002,4.135,2.365,0.462
11/5/2002,4.125,2.34,0.459
11/6/2002,4.055,2.345,0.47
11/7/2002,4.085,2.325,0.471
11/8/2002,3.965,2.305,0.472
11/11/2002,3.965,2.3,0.464
11/12/2002,3.925,2.325,0.461
11/13/2002,4.045,2.35,0.466
11/14/2002,4.175,2.37,0.485
11/15/2002,4.155,2.37,0.477
11/18/2002,4.015,2.37,0.467
11/19/2002,4.09,2.4,0.48
11/20/2002,3.995,2.4,0.474
11/21/2002,3.925,2.39,0.479
11/22/2002,3.905,2.4,0.481
11/25/2002,4.005,2.36,0.474
11/26/2002,3.915,2.35,0.474
11/27/2002,3.965,2.335,0.474
11/29/2002,3.965,2.335,0.471
12/2/2002,3.905,2.34,0.456
12/3/2002,3.765,2.32,0.457
12/4/2002,3.795,2.32,0.468
12/5/2002,3.715,2.275,0.471
12/6/2002,3.755,2.325,0.468
12/9/2002,3.775,2.29,0.486
12/10/2002,3.705,2.305,0.486
12/11/2002,3.725,2.335,0.48
12/12/2002,3.725,2.31,0.483
12/13/2002,3.715,2.325,0.489
12/16/2002,3.715,2.315,0.486
12/17/2002,3.775,2.31,0.5
12/18/2002,3.815,2.33,0.502
12/19/2002,3.675,2.32,0.507
12/20/2002,3.635,2.315,0.514
12/23/2002,3.675,2.35,0.514
12/24/2002,3.675,2.35,0.508
12/26/2002,3.595,2.35,0.511
12/27/2002,3.545,2.32,0.508
12/30/2002,3.445,2.28,0.499
12/31/2002,3.415,2.295,0.508
1/2/2003,3.495,2.32,0.504
1/3/2003,3.515,2.3,0.503
1/6/2003,3.525,2.3,0.504
1/7/2003,3.485,2.34,0.51
1/8/2003,3.615,2.39,0.501
1/9/2003,3.475,2.37,0.504
1/10/2003,3.445,2.28,0.499
1/13/2003,3.325,2.23,0.503
1/14/2003,3.355,2.22,0.505
1/15/2003,3.345,2.225,0.505
1/16/2003,3.315,2.225,0.496
1/17/2003,3.375,2.235,0.49
1/21/2003,3.395,2.24,0.485
1/22/2003,3.345,2.25,0.492
1/23/2003,3.265,2.265,0.493
1/24/2003,3.445,2.265,0.506
1/27/2003,3.375,2.235,0.504
1/28/2003,3.495,2.315,0.511
1/29/2003,3.455,2.295,0.514
1/30/2003,3.495,2.29,0.524
1/31/2003,3.495,2.315,0.522
2/3/2003,3.555,2.335,0.52
2/4/2003,3.535,2.345,0.519
2/5/2003,3.545,2.315,0.517
2/6/2003,3.615,2.335,0.502
2/7/2003,3.605,2.335,0.507
2/10/2003,3.615,2.375,0.533
2/11/2003,3.585,2.37,0.533
2/12/2003,3.545,2.355,0.512
2/13/2003,3.585,2.36,0.529
2/14/2003,3.665,2.36,0.529
2/18/2003,3.655,2.35,0.533
2/19/2003,3.585,2.32,0.536
2/20/2003,3.645,2.33,0.541
2/21/2003,3.595,2.295,0.531
2/24/2003,3.525,2.285,0.542
2/25/2003,3.525,2.295,0.545
2/26/2003,3.515,2.295,0.533
2/27/2003,3.405,2.285,0.548
2/28/2003,3.385,2.29,0.544
3/3/2003,3.425,2.31,0.541
3/4/2003,3.455,2.345,0.545
3/5/2003,3.385,2.35,0.545
3/6/2003,3.365,2.36,0.549
3/7/2003,3.285,2.375,0.55
3/10/2003,3.255,2.33,0.551
3/11/2003,3.205,2.33,0.558
3/12/2003,3.165,2.34,0.563
3/13/2003,3.195,2.34,0.565
3/14/2003,3.185,2.295,0.561
3/17/2003,3.115,2.27,0.545
3/18/2003,3.195,2.28,0.553
3/19/2003,3.195,2.3,0.551
3/20/2003,3.195,2.33,0.558
3/21/2003,3.105,2.295,0.543
3/24/2003,3.045,2.265,0.545
3/25/2003,3.075,2.255,0.535
3/26/2003,3.145,2.255,0.53
3/27/2003,3.155,2.265,0.535
3/28/2003,3.105,2.26,0.547
3/31/2003,3.165,2.35,0.547
4/1/2003,3.125,2.37,0.55
4/2/2003,3.175,2.37,0.545
4/3/2003,3.145,2.355,0.547
4/4/2003,3.195,2.355,0.543
4/7/2003,3.245,2.4,0.535
4/8/2003,3.195,2.395,0.534
4/9/2003,3.205,2.385,0.544
4/10/2003,3.195,2.355,0.543
4/11/2003,3.175,2.36,0.534
4/14/2003,3.125,2.36,0.543
4/15/2003,3.195,2.385,0.543
4/16/2003,3.155,2.36,0.548
4/17/2003,3.205,2.38,0.55
4/21/2003,3.2425,2.365,0.547
4/22/2003,3.295,2.37,0.547
4/23/2003,3.355,2.375,0.526
4/24/2003,3.295,2.35,0.538
4/25/2003,3.305,2.32,0.521
4/28/2003,3.155,2.295,0.51
4/29/2003,3.045,2.295,0.507
4/30/2003,3.065,2.3,0.51
5/1/2003,3.035,2.305,0.508
5/2/2003,3.075,2.305,0.492
5/5/2003,3.065,2.36,0.47
5/6/2003,3.135,2.365,0.459
5/7/2003,3.195,2.415,0.476
5/8/2003,3.195,2.41,0.491
5/9/2003,3.415,2.49,0.499
5/12/2003,3.485,2.47,0.498
5/13/2003,3.425,2.475,0.505
5/14/2003,3.435,2.455,0.497
5/15/2003,3.515,2.505,0.5
5/16/2003,3.515,2.47,0.497
5/19/2003,3.325,2.39,0.492
5/20/2003,3.385,2.405,0.492
5/21/2003,3.345,2.39,0.493
5/22/2003,3.375,2.36,0.493
5/23/2003,3.265,2.36,0.482
5/27/2003,3.305,2.355,0.478
5/28/2003,3.215,2.345,0.472
5/29/2003,3.255,2.385,0.466
5/30/2003,3.265,2.38,0.466
6/2/2003,3.205,2.37,0.451
6/3/2003,3.21,2.355,0.466
6/4/2003,3.155,2.34,0.475
6/5/2003,3.255,2.32,0.478
6/6/2003,3.255,2.35,0.492
6/9/2003,3.295,2.32,0.502
6/10/2003,3.385,2.355,0.522
6/11/2003,3.365,2.405,0.529
6/12/2003,3.435,2.435,0.523
6/13/2003,3.26,2.315,0.529
6/16/2003,3.25,2.375,0.533
6/17/2003,3.215,2.395,0.529
6/18/2003,3.225,2.42,0.529
6/19/2003,3.22,2.425,0.537
6/20/2003,3.165,2.405,0.526
6/23/2003,3.08,2.38,0.516
6/24/2003,3.065,2.38,0.53
6/25/2003,3.065,2.38,0.522
6/26/2003,3.03,2.32,0.528
6/27/2003,2.995,2.31,0.536
6/30/2003,3.045,2.265,0.536
7/1/2003,3.09,2.265,0.551
7/2/2003,3.145,2.26,0.545
7/3/2003,3.105,2.245,0.559
7/7/2003,3.09,2.225,0.555
7/8/2003,2.835,2.265,0.56
7/9/2003,2.925,2.24,0.552
7/10/2003,3.235,2.18,0.553
7/11/2003,3.29,2.16,0.561
7/14/2003,3,2.15,0.555
7/15/2003,3.21,2.1,0.545
7/16/2003,3.28,2.095,0.544
7/17/2003,3.345,2.085,0.559
7/18/2003,3.42,2.075,0.556
7/21/2003,3.39,2.1,0.556
7/22/2003,3.385,2.105,0.539
7/23/2003,3.21,2.06,0.551
7/24/2003,3.44,2.05,0.548
7/25/2003,3.42,2.045,0.552
7/28/2003,3.475,2.075,0.543
7/29/2003,3.425,2.07,0.538
7/30/2003,3.34,2.04,0.534
7/31/2003,3.425,2.02,0.529
8/1/2003,3.265,2.015,0.525
8/4/2003,3.49,2.03,0.524
8/5/2003,3.47,2.04,0.539
8/6/2003,3.555,2.06,0.529
8/7/2003,3.555,2.065,0.531
8/8/2003,3.51,2.07,0.524
8/11/2003,3.535,2.04,0.513
8/12/2003,3.57,2.13,0.52
8/13/2003,3.42,2.125,0.511
8/14/2003,3.675,2.135,0.51
8/15/2003,3.77,2.145,0.514
8/18/2003,3.825,2.235,0.517
8/19/2003,3.69,2.19,0.537
8/20/2003,3.67,2.235,0.525
8/21/2003,3.64,2.205,0.522
8/22/2003,3.645,2.23,0.522
8/25/2003,3.645,2.245,0.525
8/26/2003,3.6,2.26,0.526
8/27/2003,3.605,2.265,0.533
8/28/2003,3.57,2.28,0.543
8/29/2003,3.57,2.3,0.543
9/2/2003,3.595,2.3,0.543
9/3/2003,3.62,2.35,0.547
9/4/2003,3.555,2.395,0.55
9/5/2003,3.52,2.31,0.544
9/8/2003,3.475,2.4,0.549
9/9/2003,3.42,2.315,0.575
9/10/2003,3.45,2.26,0.6
9/11/2003,3.37,2.16,0.607
9/12/2003,3.345,2.105,0.601
9/15/2003,3.305,2.095,0.584
9/16/2003,3.335,2.065,0.586
9/17/2003,3.285,2.045,0.598
9/18/2003,3.255,2.06,0.596
9/19/2003,3.375,2.08,0.592
9/22/2003,3.305,2.095,0.606
9/23/2003,3.305,2.04,0.614
9/24/2003,3.39,2.055,0.619
9/25/2003,3.455,2.065,0.619
9/26/2003,3.455,2.065,0.638
9/29/2003,3.43,2.06,0.643
9/30/2003,3.465,2.005,0.637
10/1/2003,3.535,2,0.646
10/2/2003,3.46,2.03,0.636
10/3/2003,3.405,2.06,0.647
10/6/2003,3.235,2.05,0.643
10/7/2003,3.235,2.065,0.657
10/8/2003,3.12,2.055,0.658
10/9/2003,3.125,2.07,0.675
10/10/2003,3.12,2.02,0.675
10/13/2003,3.15,2.03,0.679
10/14/2003,3.14,2.055,0.702
10/15/2003,3.26,2.035,0.698
10/16/2003,3.29,2.02,0.713
10/17/2003,3.165,2.01,0.712
10/20/2003,3.22,2.015,0.711
10/21/2003,3.305,2.025,0.733
10/22/2003,3.425,2.065,0.763
10/23/2003,3.56,2.215,0.779
10/24/2003,3.555,2.2,0.78
10/27/2003,3.59,2.185,0.777
10/28/2003,3.735,2.265,0.785
10/29/2003,3.69,2.33,0.755
10/30/2003,3.645,2.34,0.725
10/31/2003,3.61,2.34,0.722
11/3/2003,3.61,2.27,0.731
11/4/2003,3.595,2.19,0.733
11/5/2003,3.81,2.23,0.71
11/6/2003,3.885,2.22,0.728
11/7/2003,3.945,2.23,0.722
11/10/2003,3.945,2.22,0.715
11/11/2003,4.01,2.235,0.688
11/12/2003,4.075,2.28,0.707
11/13/2003,4.1,2.29,0.718
11/14/2003,4.12,2.29,0.712
11/17/2003,4.13,2.27,0.687
11/18/2003,4.005,2.255,0.697
11/19/2003,3.785,2.21,0.684
11/20/2003,3.9,2.28,0.666
11/21/2003,4.085,2.285,0.636
11/24/2003,4.045,2.28,0.606
11/25/2003,4.165,2.32,0.606
11/26/2003,4.165,2.32,0.636
11/28/2003,4.145,2.355,0.636
12/1/2003,4.265,2.375,0.673
12/2/2003,4.245,2.365,0.661
12/3/2003,4.315,2.405,0.647
12/4/2003,4.275,2.39,0.65
12/5/2003,4.175,2.38,0.635
12/8/2003,4.235,2.36,0.643
12/9/2003,4.175,2.38,0.638
12/10/2003,4.105,2.38,0.644
12/11/2003,4.015,2.41,0.648
12/12/2003,4.065,2.41,0.635
12/15/2003,4.005,2.435,0.647
12/16/2003,4.025,2.415,0.651
12/17/2003,3.995,2.415,0.641
12/18/2003,4.055,2.385,0.66
12/19/2003,4.025,2.39,0.66
12/22/2003,3.955,2.355,0.66
12/23/2003,3.795,2.335,0.66
12/24/2003,3.705,2.26,0.66
12/26/2003,3.705,2.26,0.687
12/29/2003,3.705,2.335,0.694
12/30/2003,3.675,2.335,0.751
12/31/2003,3.775,2.355,0.751
1/2/2004,4.075,2.43,0.713
1/5/2004,4.0005,2.43,0.712
1/6/2004,3.965,2.415,0.695
1/7/2004,3.975,2.385,0.706
1/8/2004,3.945,2.4,0.697
1/9/2004,3.845,2.395,0.698
1/12/2004,3.985,2.515,0.698
1/13/2004,3.995,2.525,0.691
1/14/2004,3.935,2.515,0.7
1/15/2004,3.845,2.505,0.702
1/16/2004,3.975,2.545,0.708
1/20/2004,3.955,2.57,0.707
1/21/2004,3.935,2.6,0.708
1/22/2004,3.905,2.6,0.709
1/23/2004,3.835,2.61,0.706
1/26/2004,3.815,2.65,0.688
1/27/2004,3.845,2.595,0.658
1/28/2004,3.815,2.56,0.637
1/29/2004,3.885,2.56,0.657
1/30/2004,4.025,2.625,0.636
2/2/2004,3.955,2.575,0.639
2/3/2004,3.935,2.59,0.643
2/4/2004,3.895,2.575,0.635
2/5/2004,3.965,2.52,0.641
2/6/2004,3.845,2.655,0.63
2/9/2004,3.995,2.71,0.6
2/10/2004,4.025,2.675,0.599
2/11/2004,4.065,2.73,0.614
2/12/2004,4.005,2.705,0.617
2/13/2004,4.045,2.725,0.625
2/17/2004,3.895,2.745,0.619
2/18/2004,3.775,2.71,0.643
2/19/2004,3.855,2.77,0.648
2/20/2004,3.845,2.77,0.652
2/23/2004,4.055,2.785,0.657
2/24/2004,4.095,2.805,0.647
2/25/2004,4.055,2.825,0.684
2/26/2004,4.055,2.875,0.69
2/27/2004,4.055,2.875,0.688
3/1/2004,3.995,2.895,0.66
3/2/2004,3.935,2.805,0.653
3/3/2004,3.935,2.825,0.642
3/4/2004,3.955,2.805,0.647
3/5/2004,3.865,2.815,0.623
3/8/2004,3.835,2.77,0.593
3/9/2004,3.835,2.86,0.593
3/10/2004,3.795,2.825,0.622
3/11/2004,3.87,2.84,0.609
3/12/2004,3.895,2.86,0.617
3/15/2004,3.965,2.925,0.62
3/16/2004,3.93,2.9,0.626
3/17/2004,4.055,2.935,0.643
3/18/2004,4.125,2.945,0.644
3/19/2004,4.125,2.945,0.635
3/22/2004,4.215,3,0.614
3/23/2004,4.265,2.97,0.618
3/24/2004,4.255,2.915,0.607
3/25/2004,4.175,2.89,0.616
3/26/2004,4.16,2.985,0.62
3/29/2004,4.155,2.88,0.616
3/30/2004,4.26,2.95,0.586
3/31/2004,4.175,3.025,0.58
4/1/2004,4.2,3.07,0.591
4/2/2004,4.215,3.125,0.587
4/5/2004,4.155,3.11,0.582
4/6/2004,4.145,3.085,0.582
4/7/2004,4.165,3.125,0.582
4/8/2004,4.165,3.145,0.553
4/12/2004,4.095,3.08,0.541
4/13/2004,3.995,2.99,0.574
4/14/2004,4.075,3.03,0.587
4/15/2004,3.895,2.94,0.592
4/16/2004,3.975,3.02,0.6
4/19/2004,4.045,3,0.591
4/20/2004,4.035,2.98,0.604
4/21/2004,3.935,2.925,0.61
4/22/2004,3.875,2.925,0.616
4/23/2004,3.835,2.935,0.616
4/26/2004,3.845,2.915,0.604
4/27/2004,3.845,2.94,0.574
4/28/2004,3.855,2.985,0.571
4/29/2004,3.905,3.045,0.571
4/30/2004,3.885,3.065,0.571
5/3/2004,3.985,3.085,0.574
5/4/2004,4.135,3.09,0.583
5/5/2004,4.09,3.065,0.595
5/6/2004,4.04,2.98,0.625
5/7/2004,4.01,2.97,0.623
5/10/2004,3.81,2.85,0.619
5/11/2004,3.75,2.855,0.609
5/12/2004,3.655,2.845,0.626
5/13/2004,3.65,2.84,0.622
5/14/2004,3.555,2.805,0.615
5/17/2004,3.65,2.84,0.602
5/18/2004,3.68,2.805,0.612
5/19/2004,3.735,2.855,0.612
5/20/2004,3.675,2.81,0.603
5/21/2004,3.645,2.79,0.608
5/24/2004,3.755,2.85,0.614
5/25/2004,3.745,2.935,0.601
5/26/2004,3.785,2.905,0.589
5/27/2004,3.675,2.885,0.589
5/28/2004,3.605,2.935,0.56
6/1/2004,3.845,3.12,0.556
6/2/2004,3.715,3.115,0.558
6/3/2004,3.635,3,0.566
6/4/2004,3.705,2.96,0.553
6/7/2004,3.79,2.9725,0.544
6/8/2004,3.605,2.85,0.553
6/9/2004,3.575,2.865,0.569
6/10/2004,3.475,2.75,0.561
6/14/2004,3.545,2.78,0.531
6/15/2004,3.475,2.69,0.503
6/16/2004,3.445,2.705,0.51
6/17/2004,3.515,2.67,0.51
6/18/2004,3.515,2.645,0.496
6/21/2004,3.585,2.63,0.485
6/22/2004,3.455,2.575,0.486
6/23/2004,3.53,2.725,0.5
6/24/2004,3.445,2.655,0.51
6/25/2004,3.445,2.645,0.492
6/28/2004,3.455,2.605,0.5
6/29/2004,3.445,2.58,0.485
6/30/2004,3.415,2.485,0.473
7/1/2004,3.285,2.61,0.472
7/2/2004,3.445,2.48,0.472
7/6/2004,3.505,2.455,0.466
7/7/2004,3.595,2.445,0.458
7/8/2004,3.575,2.39,0.456
7/9/2004,3.575,2.365,0.444
7/12/2004,3.635,2.355,0.449
7/13/2004,3.485,2.34,0.453
7/14/2004,3.645,2.35,0.438
7/15/2004,3.435,2.31,0.458
7/16/2004,3.375,2.27,0.46
7/19/2004,3.435,2.25,0.472
7/20/2004,3.415,2.225,0.465
7/21/2004,3.345,2.145,0.454
7/22/2004,3.355,2.075,0.45
7/23/2004,3.365,2.135,0.433
7/26/2004,3.315,2.12,0.429
7/27/2004,3.305,2.11,0.435
7/28/2004,3.245,2.065,0.427
7/29/2004,3.265,2.06,0.428
7/30/2004,3.175,2.05,0.433
8/2/2004,3.205,2.06,0.445
8/3/2004,3.205,2.07,0.44
8/4/2004,3.245,2.085,0.447
8/5/2004,3.295,2.125,0.434
8/6/2004,3.295,2.1,0.434
8/9/2004,3.245,2.155,0.436
8/10/2004,3.195,2.1,0.434
8/11/2004,3.125,2.1,0.41
8/12/2004,3.105,2.085,0.416
8/13/2004,3.135,2.065,0.416
8/16/2004,3.195,2.155,0.446
8/17/2004,3.305,2.21,0.454
8/18/2004,3.225,2.18,0.451
8/19/2004,3.305,2.22,0.481
8/20/2004,3.335,2.235,0.479
8/23/2004,3.455,2.265,0.482
8/24/2004,3.375,2.25,0.475
8/25/2004,3.315,2.23,0.457
8/26/2004,3.345,2.205,0.452
8/27/2004,3.255,2.17,0.482
8/30/2004,3.225,2.22,0.513
8/31/2004,3.345,2.25,0.507
9/1/2004,3.405,2.305,0.515
9/2/2004,3.395,2.245,0.485
9/3/2004,3.355,2.175,0.497
9/7/2004,3.295,2.145,0.505
9/8/2004,3.37,2.145,0.501
9/9/2004,3.325,2.12,0.488
9/10/2004,3.405,2.04,0.506
9/13/2004,3.435,2.04,0.49
9/14/2004,3.345,1.995,0.488
9/15/2004,3.385,2.01,0.46
9/16/2004,3.415,1.97,0.472
9/17/2004,3.365,1.965,0.472
9/20/2004,3.295,1.91,0.469
9/21/2004,3.365,1.91,0.478
9/22/2004,3.365,1.91,0.471
9/23/2004,3.255,1.82,0.453
9/24/2004,3.255,1.785,0.463
9/27/2004,3.175,1.81,0.463
9/28/2004,3.145,1.805,0.453
9/29/2004,3.245,1.78,0.446
9/30/2004,3.175,1.76,0.452
10/1/2004,3.155,1.775,0.456
10/4/2004,3.125,1.735,0.45
10/5/2004,3.185,1.75,0.462
10/6/2004,3.165,1.78,0.455
10/7/2004,3.185,1.77,0.444
10/8/2004,3.255,1.755,0.444
10/11/2004,3.265,1.755,0.418
10/12/2004,3.345,1.725,0.43
10/13/2004,3.385,1.75,0.445
10/14/2004,3.515,1.765,0.438
10/15/2004,3.565,1.775,0.444
10/18/2004,3.525,1.775,0.46
10/19/2004,3.585,1.81,0.465
10/20/2004,3.535,1.8,0.443
10/21/2004,3.465,1.775,0.442
10/22/2004,3.415,1.72,0.45
10/25/2004,3.465,1.75,0.451
10/26/2004,3.435,1.79,0.453
10/27/2004,3.445,1.8,0.436
10/28/2004,3.455,1.785,0.432
10/29/2004,3.425,1.74,0.422
11/1/2004,3.345,1.72,0.434
11/2/2004,3.305,1.72,0.428
11/3/2004,3.255,1.705,0.416
11/4/2004,3.275,1.695,0.416
11/5/2004,3.285,1.73,0.421
11/8/2004,3.285,1.75,0.423
11/9/2004,3.355,1.75,0.419
11/10/2004,3.385,1.735,0.419
11/11/2004,3.385,1.735,0.428
11/12/2004,3.395,1.81,0.428
11/15/2004,3.505,1.815,0.429
11/16/2004,3.595,1.835,0.426
11/17/2004,3.695,1.875,0.433
11/18/2004,3.715,1.87,0.425
11/19/2004,3.645,1.825,0.427
11/22/2004,3.615,1.83,0.423
11/23/2004,3.565,1.82,0.414
11/24/2004,3.55,1.855,0.414
11/26/2004,3.55,1.855,0.425
11/29/2004,3.425,1.85,0.435
11/30/2004,3.425,1.845,0.421
12/1/2004,3.395,1.835,0.416
12/2/2004,3.395,1.895,0.404
12/3/2004,3.495,1.875,0.405
12/6/2004,3.495,1.91,0.417
12/7/2004,3.335,1.85,0.411
12/8/2004,3.455,1.85,0.414
12/9/2004,3.445,1.845,0.408
12/10/2004,3.405,1.83,0.42
12/13/2004,3.425,1.86,0.414
12/14/2004,3.395,1.86,0.415
12/15/2004,3.375,1.845,0.422
12/16/2004,3.345,1.845,0.424
12/17/2004,3.495,1.855,0.42
12/20/2004,3.475,1.875,0.416
12/21/2004,3.485,1.87,0.407
12/22/2004,3.445,1.865,0.409
12/23/2004,3.485,1.87,0.409
12/27/2004,3.405,1.89,0.422
12/28/2004,3.405,1.91,0.42
12/29/2004,3.475,1.865,0.428
12/30/2004,3.505,1.885,0.428
12/31/2004,3.505,1.885,0.421
1/3/2005,3.485,1.855,0.425
1/4/2005,3.405,1.865,0.434
1/5/2005,3.455,1.865,0.433
1/6/2005,3.505,1.935,0.441
1/7/2005,3.515,1.91,0.441
1/10/2005,3.475,1.91,0.427
1/11/2005,3.505,1.915,0.431
1/12/2005,3.495,1.85,0.428
1/13/2005,3.505,1.85,0.427
1/14/2005,3.445,1.81,0.432
1/18/2005,3.435,1.805,0.45
1/19/2005,3.515,1.83,0.446
1/20/2005,3.455,1.845,0.44
1/21/2005,3.515,1.835,0.434
1/24/2005,3.545,1.845,0.438
1/25/2005,3.545,1.86,0.438
1/26/2005,3.635,1.86,0.409
1/27/2005,3.445,1.82,0.409
1/28/2005,3.445,1.82,0.418
1/31/2005,3.385,1.835,0.419
2/1/2005,3.475,1.84,0.423
2/2/2005,3.475,1.83,0.411
2/3/2005,3.445,1.78,0.412
2/4/2005,3.465,1.81,0.412
2/7/2005,3.505,1.82,0.407
2/8/2005,3.495,1.81,0.411
2/9/2005,3.455,1.815,0.427
2/10/2005,3.475,1.85,0.43
2/11/2005,3.465,1.845,0.435
2/14/2005,3.555,1.865,0.439
2/15/2005,3.475,1.86,0.438
2/16/2005,3.325,1.83,0.437
2/17/2005,3.375,1.845,0.445
2/18/2005,3.425,1.87,0.464
2/22/2005,3.525,1.935,0.454
2/23/2005,3.575,1.91,0.453
2/24/2005,3.585,1.91,0.472
2/25/2005,3.695,1.965,0.483
2/28/2005,3.745,1.96,0.473
3/1/2005,3.675,1.935,0.469
3/2/2005,3.815,1.96,0.473
3/3/2005,3.805,1.935,0.48
3/4/2005,3.7775,1.945,0.472
3/7/2005,3.765,1.91,0.483
3/8/2005,3.865,1.925,0.488
3/9/2005,3.805,1.95,0.497
3/10/2005,3.505,1.99,0.507
3/11/2005,3.595,2.02,0.501
